pg	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R2	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampled09
P04278;P04278-5;I3L145;I3L2X4	41442321.120695	70370988.063602	25534583.744688	47218259.367408	26510642.792790	108405726.244716	61992295.404947	93218026.750256	28209643.355987	52949973.792630	47082366.608326	59901545.541732	41278113.572186	48909692.272939	13444415.027975	32184378.772674	66687154.931710	55792873.924081	35757140.024232	79776263.035134	17629417.951954	18422429.257199	22024014.263884	171510471.576510	40402260.980597	22064641.291957	41659747.473616	16630600.372485	85741858.615964	60539021.945330	124205747.558366	56218028.587194	32610031.908149	23684598.231543	84401680.498042	41963942.755336	63097904.015081	54702111.530890	108653379.568042	35047514.373289	40283374.758307	46195658.066054	80806979.077126	63404548.071231	47124277.038118	78469758.509819	46249128.779371	37720362.677100	0.000000	115036249.694665	31337277.839612	58037549.804819	58339651.653534	22670825.756136	50520119.740528	48240531.913721	40167174.872150	59438160.223014	31505978.263222	0.000000	54369226.157337
P04406;E7EUT5;P04406-2	36162477.707896	37008798.916951	78688239.946816	103073117.346544	34460507.977139	131780720.250938	127295554.873337	35364486.141634	180525989.117977	52255100.689529	125044070.688135	26870957.175385	132499429.624268	105064901.538263	46028256.773222	103839337.021101	74862384.213881	87310738.354120	65312568.957088	87168527.628060	58180678.822142	150162077.174702	166464610.915010	97936372.165949	50051565.367518	46945193.221677	85500190.007235	113212302.081223	52036008.906454	40616489.443906	57542088.415400	35887619.263016	111075313.424498	74308017.623213	40582351.884420	126679746.615740	49771650.073170	123083074.763540	67737191.170018	60926118.012435	83642770.161040	45543639.059326	42364633.276260	40134957.176946	125870067.659763	91767309.782323	89767451.805057	134185430.087447	0.000000	77815607.908862	187261140.329500	49131991.509135	113094120.586321	122092346.597382	119026673.764302	42745178.154242	74251059.887776	137476221.250241	83531157.001622	0.000000	27420283.708903
P04433;A0A0A0MRZ8	6313272416.948501	9808826868.132732	5154931697.757689	5721031439.549224	8402450769.634417	7885739245.724064	4575403635.260034	8456970430.171323	6275226819.791008	6665527248.790761	2886954783.520142	8042449563.324765	11555989902.430208	4449903740.243624	10861737194.824558	10089531186.124228	7423282564.648752	22739544385.975319	6381471032.433785	25443543.081191	7652201192.676103	7123527751.163861	5918834863.792394	15780321815.461931	6006524887.919735	6442156620.883229	3726303023.427675	4827889609.509318	15213219490.103498	13666278642.326664	8628819211.595829	6888150247.187154	4915253666.825980	3875124260.959023	12830682877.744181	2326369705.460717	8984631631.403364	5643407936.258363	19539173255.394028	9342620256.325264	6107525324.156850	10361953613.203365	12424816875.514797	6471949643.062805	8026824048.718788	6251792129.892943	20861794924.878925	9080882978.720682	7942805555.490555	26362633879.787548	7387391034.880939	18752876635.748764	7554705051.981890	4323111213.000440	9072746833.574665	10677386127.529312	5202811364.192564	9273277445.282335	6827874580.121501	0.000000	8806371853.474533
P04746;P0DTE7;P0DTE8;P0DUB6;P19961;A0A804HHZ3;H7BZQ8;P19961-2;C9J2Z5;C9JWK7;P04746-2;Q5T084	2698849.024890	3484083.451071	2223243.440617	6591146.299981	7330476.226436	2336257.235869	5509005.218205	4245514.043119	14796440.573565	1824284.058468	6729269.830462	9395808.792306	4228546.623145	1980138.390009	13561975.398228	7834031.938359	13213473.178159	5319233.911755	4570409.779232	17582893.581086	17537112.420957	8654731.052538	5569657.027011	11387011.313326	9927915.593568	6093531.830093	14885715.825395	4535641.698053	7745587.654984	9783377.642006	6594170.744289	8487111.199089	6173305.366498	6987798.550692	5098472.455920	8931597.376345	11758214.874576	6365200.272038	10284949.711618	4490943.984901	10909920.854989	5251399.453084	6696964.045250	7297965.953071	9193066.023499	10592547.078994	7933863.602710	10477377.653988	0.000000	6710266.910384	3652926.496160	5151484.255636	10026527.856350	5375457.789925	2270391.784423	4862782.239171	5136454.708613	696277.085093	8417037.801859	0.000000	11959392.817940
P04746;P0DTE7;P0DTE8;P0DUB6;P19961;A0A804HHZ3;H7BZQ8;P19961-2;C9J2Z5;P04746-2;Q5T084	8886539.383788	14347130.956989	11407149.826002	10201887.324823	10612234.548453	9906485.615482	6890841.907097	6583591.507977	7149251.915585	8406323.177272	8003569.797103	0.000000	8395938.216985	12262532.717842	9449594.272364	5960032.245699	7405721.498008	9858626.914228	4020940.438059	8138699.522291	8928899.944848	3010220.964486	4181821.925831	10819221.833973	3264328.048165	11079836.886640	17891214.692752	7758444.984717	9488791.102329	8009815.203197	4977314.644823	6782498.722508	4370888.932949	11761161.512119	11550804.435541	7455035.312602	3669182.361806	3643114.348521	8577165.466953	9631446.860790	8680864.672031	5633728.239876	10792806.398853	8925512.649966	6542671.187266	1281424.853815	0.000000	10802770.674961	0.000000	5851351.327374	11547781.171190	12344073.219121	9731976.630229	3783282.549100	7787547.917384	19530405.530880	8152721.051473	7074400.452791	10824443.982545	0.000000	5128017.519550
P04746;P0DTE7;P0DTE8;P0DUB6;P19961;A0A804HHZ3;P19961-2;P04746-2	8173728.457887	3886776.619660	11079814.977927	5734040.646952	2564288.448919	5319557.646447	6965569.787740	10409406.834630	4949855.120539	7747554.369942	5438254.789860	8186284.169060	4525202.116082	13071708.679121	5890856.061759	6661563.042516	0.000000	8706259.651170	7059689.706285	1616046.313079	6766140.366641	5008163.259999	6252701.528890	12156087.659143	6852472.247697	9174574.648551	4281266.432446	7996298.500224	8123064.248632	3918383.525643	7561330.093088	4961471.368314	4092801.178387	3186865.461411	8051279.743874	5739820.144167	0.000000	5226403.032969	4698035.034780	5632659.556726	6725845.811013	6772978.054263	4519850.811816	7183554.356399	8957436.046989	9631453.282992	5840372.805130	0.000000	0.000000	0.000000	7119978.282643	13968615.242968	7813768.847870	6457932.513479	6104223.850336	13241751.639935	4366854.444235	5119885.076433	4761767.462344	0.000000	0.000000
P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2	29374799.126225	23375060.011655	21551414.604447	25176158.350170	29598289.738899	21624936.538633	17222155.542166	24046952.763003	26969414.664508	18382418.912617	19243897.128069	27787278.962239	21635631.749740	17834859.316947	39774884.292702	26163029.018206	48824313.822345	27493479.160897	17973545.068277	25109643.630668	39192029.396607	25980070.966563	34014586.253525	29346036.009444	37409691.539328	27614713.131694	35900878.343373	24404379.956760	31508913.688655	27508022.364183	30386167.841554	31200999.182122	22845469.434082	28308180.055590	29292815.206892	28081025.409629	35881992.802170	21194233.254216	51291746.858865	17845661.765353	35394768.124484	19089553.142440	18708877.059978	39813184.829604	34294045.958814	35612373.513327	28599453.937695	18424048.250761	0.000000	29537034.763014	24309481.818210	40764557.221583	32691594.167067	23862855.147760	12520410.791478	27778169.724216	33520130.067563	26789847.662591	18738185.649565	0.000000	26698836.306836
P04792;A0A6Q8PGK1;A0A6Q8PF43;A0A6Q8PFE7;A0A6Q8PFK8;A0A6Q8PGY2;A0A6Q8PH65;A0A6Q8PHA6;A0A6Q8PHJ6	11611023.457718	0.000000	12323643.297980	9499398.852295	7668888.008204	3370211.646122	25823043.644865	14797607.310563	9201877.460113	5202334.192217	5492378.099923	7541628.524595	7654554.971349	4538638.759008	2573164.367973	2813786.387717	12027282.640206	8554460.857809	6640183.966739	7385942.049718	20120818.049550	6177645.910820	7124645.031056	0.000000	34407008.928273	13789887.471737	21957839.288787	6833108.834341	9187314.658773	0.000000	12689058.685356	0.000000	11053137.495140	16678598.261819	10076941.937959	8300745.323362	16595061.014443	12559643.096156	0.000000	16283105.229571	5651819.949704	7344286.329229	19944352.655540	0.000000	22060000.096718	27548544.289750	10517425.493264	10800444.548281	0.000000	21812995.579510	11978264.766756	4926375.933677	20154869.761787	8124241.440486	10678552.553483	14101537.854891	17285327.705587	0.000000	7959105.329082	0.000000	0.000000
P05023;P05023-2;P05023-4	7490507.046291	10703475.763933	12108528.456676	16290325.295019	13377946.733759	9948214.520419	11598508.922152	0.000000	9166995.919635	7863189.231268	12325864.434548	0.000000	10543826.459842	11084077.315975	10721986.821636	9471137.159280	15612461.010035	10203808.499315	13848521.561744	10269581.868705	12985703.694688	11392145.366004	16542692.442660	7564808.939958	10491307.403961	17635833.192505	16789155.504587	16513018.742338	11432324.165694	10547786.081284	10826611.215563	12191736.367268	17933259.056995	17591542.128037	14674952.682893	25531552.231783	10170488.308146	17007062.101589	8959045.830626	14043218.002978	0.000000	19214781.275677	10228836.452758	16331556.137538	13175305.058390	12913319.660692	10638453.126592	7792784.285365	0.000000	10513870.833811	15308367.451025	10232380.163686	11139902.487311	23716564.919354	14437501.303829	12674896.260781	14055662.843763	12946448.308254	11591871.165923	0.000000	11769209.785467
P05026;A0A8I5KNT2;B7Z9S8;P05026-2	21477790.483458	15465571.903846	19039763.415549	10954216.744677	15225630.497714	17686895.809537	14033323.368250	14243530.142930	7576317.833136	18455535.804569	18162409.772593	10891774.027043	19065582.167871	22558828.387790	10006912.942063	0.000000	962554.461754	10881871.521257	22734969.585655	11243532.954103	12110623.701325	9719084.041992	14973803.930359	0.000000	15120516.957912	19917822.784887	32299002.539179	26192086.379752	9016746.309677	8407815.881522	12039901.688001	15315794.316745	19826159.139704	26950580.794018	15991873.805058	20639358.793201	0.000000	14754711.775657	0.000000	8330133.300350	13108792.443708	18479731.626966	13298186.593472	20217911.504136	19103277.292789	9223255.085384	8263639.021216	11676372.948486	0.000000	0.000000	24833961.641284	12861759.754046	10807646.229511	22694278.406539	18126810.842118	19188072.307226	12670638.534780	14493380.225777	18448729.579429	0.000000	0.000000
P05060	27324491607.650829	35062809165.891815	29469849288.907242	21351603708.203041	36078905568.363052	22658600780.093380	12436152423.576252	16152318731.861012	21926542334.679726	30235754857.055031	27226912058.599163	25610857387.479977	21210478579.487324	18933581906.137791	23836827598.888435	21352648184.021935	19418029440.672611	23839191268.619904	23781112972.237553	18053529466.361671	32361447751.233326	22135875601.328876	26993369675.505611	15632326428.793892	19524422467.554279	27118815325.559658	30711754256.085857	23912865928.729813	27891053456.304943	18057110034.848331	20582243551.585762	25117265015.369888	28006189889.970711	29050290271.394321	16401875670.885532	22475888855.026321	19716895351.615513	15328494417.614227	19443589947.432579	15996186360.431004	24854094328.922562	30895870976.484512	25847640771.649609	32125968706.332191	22620528347.886784	20000810569.535641	21464560937.146992	22841831639.611797	27375620106.755695	10021369718.824612	26308066942.047340	21330076309.492409	27940065164.664490	20046051957.755604	20463510974.768097	23745140976.293957	28751231682.231018	21270404292.322346	28803735069.275494	0.000000	16209586141.942623
P05060;A0A0A0MT66	21246654539.991867	18747342113.347679	33081701867.784756	17311630544.402561	21201254085.842766	18688915111.016117	10880417450.164927	17996431372.138630	18095298497.389130	24003961643.936218	18901992732.103252	21741941598.354267	16798298405.813730	16290751632.512196	21087647213.347122	14792621597.430515	15892978933.754868	17380934151.126411	17128455750.398600	14875205500.916447	25009044320.696098	16327190815.738203	20703826579.736465	10872034395.523449	14681100231.362064	23165291738.447819	22821606750.027344	19629840553.965431	19612123277.784790	12754132643.059227	17936810918.454090	15248815506.955667	29358512891.007275	20015041012.333920	10435293874.312675	26071338508.993877	15694636984.818317	19394758156.789047	13741933719.158215	13888047803.489161	23780703415.285229	28214902107.929848	17775339858.383518	22896616251.128033	19075034837.513100	15817767540.602005	13360957062.940395	12290598870.253820	21273553333.848671	8357644312.557531	19625714605.548233	16767301649.720900	23701450191.772675	17485225178.689140	17693278804.104630	22309804860.621445	23540031471.471828	19491924832.190563	23574757697.570869	0.000000	12388562909.442347
P05067;P05067-2;P05067-4;A0A0A0MRG2;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9	1091868660.344781	1711224360.466215	1302111003.946877	2362907470.593707	1449979415.994430	1312146146.477892	1499430054.868884	861261774.830670	3402894623.729477	906294601.846943	2319001222.746576	1225112413.477212	1127563695.944902	1206087804.263199	2338168227.563894	1815200736.493127	1670626892.778034	1313432228.619713	1719913463.253458	1522365109.162607	1773221602.294620	2665208148.539343	2494969054.580095	1567899424.033452	1418907471.193427	1716501526.732492	1840764458.426918	1814073167.466427	1065487285.006502	840434469.989639	1218889233.204417	1876072447.033025	1611387747.133160	1825580762.575714	1178051988.788351	1808579715.253099	1554286163.469086	1529706892.103685	1620300218.908992	1050225027.284321	2134922448.951622	1238649507.662917	1488232116.799207	1584348408.203879	1902785223.378167	1559992741.915005	1522832122.147065	2163718379.046095	0.000000	748447392.169122	1746417243.025122	763063710.462767	2022592285.866501	2107022245.649249	1266065286.630257	954960146.152178	1787594008.214781	1657512628.051996	1698637836.326292	0.000000	1425908661.928399
P05090;C9JF17	31978560779.880020	61208961422.327110	34017506012.471226	40305183993.450562	78203012411.915848	46425585490.855347	61614345159.296379	46664467477.926018	38129567615.696373	39314343279.028351	52319550392.608940	49145460610.951813	57288659180.424805	32194055868.068718	58326648643.103821	81878545438.786774	30544010324.706955	73896289350.272034	49792008605.045525	45378136356.523071	56339560722.061127	44854974918.762566	47654270269.835312	60153547039.104774	40819831662.435089	39068228756.817192	41828315190.116249	28563780161.900097	81871076568.030075	69734579226.116547	58102453065.120445	52638216032.901985	42951737906.124199	40895347028.200615	67059223389.682053	35290379955.750793	32347818598.639141	32905451771.506390	87447785130.251297	47815956193.024017	49641029475.117256	44888730204.556656	91216383267.485107	47643183130.411942	39169647903.824722	51848352816.226212	58578111950.533936	62785055621.808510	68445596025.333214	69159093557.946014	51504839865.846649	69359347753.685623	68165831024.724785	32492348104.281963	56173703715.955109	41313677210.102455	53514489456.694313	60715471622.593048	70039762612.176102	0.000000	18566430056.980900
P05090;C9JF17;C9JX71	330784486.229963	120787782669.934250	52628344389.895355	57314275230.298965	357061967.123795	35113164892.919907	58109915082.771507	1709157445.008173	79189542205.844238	67781128214.157471	66876761581.385910	36048939834.320030	59337310131.727882	53972360232.417839	88512312640.813812	104368185009.926559	49865536580.822914	125341244780.151108	60461158387.089279	76141381131.835693	103923177336.631195	72460810446.896301	79723390448.147293	123427468826.940399	71103760206.241150	39144340167.781128	83468174026.261093	40180534309.880692	123127907794.495010	239466410.487180	83834679703.236984	96896449345.142395	39313102911.308372	77084155120.622894	98722008660.125427	43258740236.511543	75367605818.127640	42557713403.869720	134981030469.414841	52649222089.010483	210479178.603978	66092897902.442871	139836414779.397797	641113013.083620	45135642199.491463	65123694185.851059	76489062354.167953	138658946055.502686	82035672378.178329	145342979289.952087	67100296272.202957	531023530.330428	115723677169.334412	246077830.260702	32528458083.197567	24222382991.166103	350680749.471046	98198719171.789978	111238651594.569870	0.000000	87767009781.193161
P05090;C9JF17;C9JX71;F8WBT9	627835620.140674	1549506960.902081	786745437.635919	522019553.348368	925872537.047865	972075839.047928	938601451.225103	675863125.988733	451220908.092628	1167037404.183871	580437192.120262	532247067.352601	870783774.123004	889206995.369868	787188660.013811	1001683093.047284	323345213.006833	966276592.868598	231972388.099778	601660346.069001	706482579.730812	460456843.080546	584111480.045417	852392839.633481	465905555.155820	565456648.898058	442121127.210000	423148331.597985	987649414.021446	950213058.411200	0.000000	649248418.678669	500763419.006452	364049318.079146	1097621268.582224	308710210.409043	494023220.132210	284293578.259071	1707932703.477967	739505312.792213	614012930.935312	533444651.054999	937173022.535073	520065957.951959	538607952.160812	500236707.619032	737393611.209938	845313750.999313	745542556.729490	1006555078.441574	669991412.564159	1140999438.636488	841009819.833931	423466208.949746	891870175.621894	812164775.113617	647752317.348798	1803187849.478452	850963969.696218	0.000000	625519926.233214
P05107;A0A494C0X7;D3DSM0;J3KNI6	8079589.179550	0.000000	0.000000	16353291.204161	0.000000	13654357.615958	13560988.110743	0.000000	15728249.371088	0.000000	20057004.590287	14180175.359606	0.000000	0.000000	0.000000	26158626.308734	17114719.866294	27448070.466318	8974622.804549	15568722.148416	24290903.130332	22619396.654645	29502445.081889	23156723.617015	21657373.171881	19941170.135185	15838885.931282	20428725.995321	0.000000	16717171.197334	22042254.353449	23794043.428284	21968649.584688	13850608.538180	0.000000	39599097.550529	19011544.079140	21634822.403844	0.000000	20917552.748203	29974151.087312	0.000000	0.000000	35134648.431535	28460148.688006	34023478.143476	15434424.387383	6704803.730536	0.000000	19456425.447520	12277219.910280	3032383.321423	36598579.804530	13301072.086918	8952616.321339	12686329.437876	11378959.034874	0.000000	19616277.073555	0.000000	27073898.466532
P05109	2462649.094430	3479218.761692	6451831.802163	12684136.036539	4125816.794462	5133509.360722	6016826.381865	5784546.236410	10327408.795810	6231625.356939	2707269.046217	9595498.977938	6255811.461660	2519440.347969	134869695.210635	18010793.486612	4356763.502744	2682819.590818	7693926.152107	0.000000	5983501.377054	6449793.503264	8329707.319384	193501516.327564	4329540.932472	9363804.207922	2541029.855999	15626197.164748	4773567.778401	11690202.195319	0.000000	4852520.560220	2803450.733017	4402610.420663	6461733.955113	1649818.505074	4743916.477675	11860590.295966	5501735.068069	4606888.530545	11686215.406730	6870507.202029	2897478.160303	7419104.219764	40748657.233660	5619769.892947	3738076.734663	0.000000	0.000000	6666074.798127	0.000000	6799491.009013	133815757.327292	2453514.018167	2925705.132245	3812331.880532	10523121.147154	0.000000	6158030.730450	0.000000	10446245.500722
P05121;P05121-2	0.000000	0.000000	0.000000	1027057.911373	0.000000	0.000000	3947779.708287	1583439.422083	1992031.333231	0.000000	972109.611888	0.000000	2203938.315688	0.000000	1142504.810743	1260950.232589	1759113.389104	0.000000	0.000000	0.000000	16161217.227502	0.000000	1663751.979781	0.000000	5091745.542494	748106.006795	2549476.758398	0.000000	1184838.540377	2117435.296818	1520090.298484	2175544.565770	1446444.823107	2184057.560067	1987025.869838	607903.525331	3957039.068607	821011.143083	0.000000	2691036.863618	1566341.216613	1740912.106581	762586.598293	1162110.952807	3067209.533385	2491583.478121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12155064.471405	0.000000	0.000000	0.000000	1700277.813046	0.000000	3027285.837257	0.000000	2351386.187436
P05154	182790452.378464	182788277.429969	226474267.038854	133772696.666033	237259017.073042	208689577.168470	304976682.053938	345124321.596482	191644399.197245	217999366.281418	190784881.407079	305021037.448162	212171226.071739	169331749.898737	221824532.363043	290961030.400650	179824449.138422	171246274.035597	171962285.577123	168594814.348528	251061729.127682	189709131.126682	186211877.238201	223221644.822226	199670427.887063	166695167.057746	203521323.722884	93557179.229183	404051408.141065	308829618.912229	130965772.431240	217780435.815744	127560874.646848	172106028.767755	291955950.193207	109112143.463779	291855996.628898	143351130.369036	233941799.061921	317998253.419838	140843784.519146	247803992.110139	94849047.917418	172078954.019582	185719173.963824	154062648.560154	284719936.283645	328350307.509289	0.000000	689870947.007599	134222669.340196	261535685.438000	246871066.921988	182977110.976491	192856273.174744	216542735.804000	212197314.725990	168737304.246001	177707560.669669	0.000000	289825393.175904
